ΑΜΚΑ_ΑΣΘΕΝΗ,ΚΩΔΙΚΟΣ_ΠΡΑΞΗΣ,ΗΜΕΡΟΜΗΝΙΑ_ΩΡΑ,ΑΙΘΟΥΣΑ,ΑΜΚΑ_ΙΑΤΡΟΥ,ΚΩΔΙΚΟΣ_ΝΟΣΗΛΕΙΑΣ
26066456344,B318367,2026-10-15 06:43:53,Χειρουργείο 4,30066643000,6337
26067224366,X680999,2025-04-10 18:42:57,Χειρουργείο 4,18038419704,5181
18117186528,X710759,2024-06-03 16:25:24,Χειρουργείο 4,27119559754,11016
09104002948,B313687,2026-09-21 14:28:42,Χειρουργείο 3,13128886585,20795
15047033934,X702879,2024-05-15 19:01:24,Χειρουργείο 2,18117707554,18421
01019415816,K513861,2024-07-28 07:20:14,Αίθουσα Επέμβασης 1,31128168449,17687
28093514553,K502181,2026-09-17 20:51:24,Αίθουσα Επέμβασης 5,06027984112,18960
20067736539,X653137,2025-03-07 15:34:14,Αίθουσα Επέμβασης 4,22056473676,20016
30116708519,X649619,2025-07-20 00:13:26,Αίθουσα Επέμβασης 2,07119294567,28500
22011375871,X698989,2026-02-23 10:54:46,Χειρουργείο 2,10066642723,999
25013826893,X623829,2026-07-23 06:46:19,Χειρουργείο 3,06129398379,13614
07062292026,X632799,2025-10-17 16:14:59,Αίθουσα Επέμβασης 2,19109063851,1699
07034817478,B313605.77,2026-07-29 08:29:38,Αίθουσα Επέμβασης 4,17116460629,28078
22043163462,B304921,2024-11-01 05:44:16,Χειρουργείο 3,31018504386,24967
05127329133,K508001,2025-04-22 21:35:24,Χειρουργείο 3,21017629522,15730
20034737904,X684641,2026-11-18 11:48:40,Χειρουργείο 1,25108939007,13330
22059848604,X635373,2024-10-08 01:01:04,Αίθουσα Επέμβασης 5,11117481536,10528
21104453984,X632179,2025-09-17 04:27:57,Αίθουσα Επέμβασης 5,09058303960,8960
22070570761,A400857,2026-03-03 06:46:44,Αίθουσα Επέμβασης 3,07079445783,20020
13063402141,X631957.143,2026-02-19 03:42:30,Αίθουσα Επέμβασης 5,09087465106,3769
13066822500,X711669,2026-09-14 00:02:15,Αίθουσα Επέμβασης 4,24068366431,2882
29129001574,X695039,2024-12-19 01:09:36,Αίθουσα Επέμβασης 1,21116234129,1512
21127205101,X638057,2024-03-03 10:36:22,Αίθουσα Επέμβασης 3,23017282546,20132
17050831226,Β311905.86,2025-08-22 23:22:49,Αίθουσα Επέμβασης 1,31127162692,14611
11125732775,X666607,2025-02-24 03:02:49,Χειρουργείο 4,04077053309,8361
19116311073,K513605,2024-09-11 13:48:57,Αίθουσα Επέμβασης 4,10049377861,4910
03092268993,K511899,2024-04-11 03:31:01,Χειρουργείο 5,20027156874,21396
28037012036,X715359,2025-02-11 14:44:17,Αίθουσα Επέμβασης 1,27038876062,26437
05110748496,K515191,2025-10-02 06:17:39,Χειρουργείο 3,07079445783,17660
08027951652,B311317,2024-09-30 20:56:06,Αίθουσα Επέμβασης 1,04049877134,20691
01079813382,X600039,2026-03-17 07:55:17,Χειρουργείο 1,06086096998,10134
24088358765,X661993,2024-08-07 20:17:20,Αίθουσα Επέμβασης 5,04077053309,27728
04045712211,B307693,2026-11-30 22:47:06,Αίθουσα Επέμβασης 5,13049344733,10166
22023657617,X666159,2026-10-06 21:51:33,Χειρουργείο 5,13128886585,3015
12070151104,X603909,2024-01-28 01:13:59,Χειρουργείο 2,16109211017,25149
02116416628,K513633,2026-07-30 14:12:44,Αίθουσα Επέμβασης 4,20036906148,25288
06115463926,B307809,2024-12-21 01:36:34,Χειρουργείο 3,24059714537,23222
26021599228,K500963,2025-03-31 08:56:24,Αίθουσα Επέμβασης 5,18117707554,24291
24067423281,B313605.369,2025-11-19 09:01:17,Χειρουργείο 5,24097463592,7648
31034167950,X702175,2024-09-15 00:35:12,Χειρουργείο 3,22036277849,1352
04016378625,X670185,2025-05-06 11:05:39,Αίθουσα Επέμβασης 1,21116234129,15379
16078284680,K516221,2026-09-22 06:15:58,Αίθουσα Επέμβασης 3,16037267290,26475
02089013933,X680039,2024-03-19 07:27:26,Χειρουργείο 5,13049344733,12224
14120853142,X632975,2025-06-15 07:39:13,Χειρουργείο 3,03077355047,7547
03126017019,X631957.13,2025-03-11 20:57:05,Χειρουργείο 5,06129006779,18390
22087686287,K508941,2024-09-29 20:00:57,Χειρουργείο 4,07017002380,14147
29121755383,Β315905.9,2024-02-20 10:43:27,Αίθουσα Επέμβασης 2,06086096998,21822
05110066283,X681057.6,2024-08-24 17:02:42,Αίθουσα Επέμβασης 5,17019408693,27429
16045052526,X636771,2026-06-03 09:31:36,Αίθουσα Επέμβασης 4,16098922011,17542
04027751852,B312663,2025-07-14 22:55:37,Χειρουργείο 5,08117716641,20933
29055160775,X645957.24,2026-09-13 10:31:03,Χειρουργείο 3,24079369309,25780
19121598551,X636555,2025-11-11 21:47:04,Χειρουργείο 4,04077053309,10895
02029023326,X631957.198,2024-09-18 02:44:37,Χειρουργείο 1,07039120569,25033
25123176945,X622979,2025-04-11 02:16:21,Αίθουσα Επέμβασης 1,16037267290,26983
20015177094,K517271,2024-07-17 00:14:47,Χειρουργείο 3,17098211492,16618
01089980926,X639755,2024-12-14 00:16:39,Αίθουσα Επέμβασης 3,04119239492,13742
04119771683,K511901,2024-07-30 06:47:27,Αίθουσα Επέμβασης 2,13036214191,23838
24113216645,A400245,2026-09-11 11:53:12,Αίθουσα Επέμβασης 1,29048747950,5515
15055048444,K514725,2025-03-26 10:28:09,Χειρουργείο 1,05056159470,22156
14015885212,X610179,2024-12-26 16:00:08,Αίθουσα Επέμβασης 5,08078996446,7915
06014085702,X636179,2025-10-13 00:22:44,Χειρουργείο 2,25066070679,24150
18055846443,B313905.4,2025-02-11 05:49:03,Αίθουσα Επέμβασης 4,04077053309,6781
11047672305,X640359,2024-07-16 14:29:04,Αίθουσα Επέμβασης 3,04077053309,4556
27017382905,B308377,2026-08-07 06:34:29,Χειρουργείο 2,01058889994,27096
13124640314,X631957.135,2025-03-26 04:49:14,Αίθουσα Επέμβασης 4,28068899789,1831
03129903594,X706059,2024-09-10 23:16:35,Αίθουσα Επέμβασης 3,26027420823,6369
09027810161,K517179,2026-12-03 16:00:19,Αίθουσα Επέμβασης 2,10098802211,3862
22016706219,X631957.13,2026-03-29 18:35:41,Χειρουργείο 5,21056659269,13610
21123618628,X665579,2025-05-06 04:38:38,Χειρουργείο 4,26049275048,11215
03082422880,X633937.187,2026-11-27 08:59:01,Αίθουσα Επέμβασης 2,08046234626,8894
17124623309,B312867,2025-03-25 23:34:37,Χειρουργείο 3,15068993499,5464
20057699275,X642467,2025-05-28 20:30:44,Χειρουργείο 5,25067470203,8702
09079739374,X627189,2026-09-11 21:50:19,Αίθουσα Επέμβασης 4,26086295833,9170
04029948479,X631957.107,2024-01-04 05:36:27,Χειρουργείο 4,19029442004,21313
06059230368,X643117,2025-10-18 08:45:14,Χειρουργείο 5,13036214191,29862
22113770088,X604029,2026-01-16 17:34:16,Χειρουργείο 5,26049275048,27679
19062362936,B316705.48,2024-07-12 08:01:38,Χειρουργείο 5,24097463592,22633
04045106050,X643389,2025-05-24 14:39:25,Χειρουργείο 1,02038186264,12581
11101758333,X648181,2025-07-01 21:44:16,Χειρουργείο 4,02088557462,18565
23040378200,X719563,2027-01-15 13:50:57,Χειρουργείο 3,25078560613,5053
04084352349,X645957.11,2026-04-22 06:29:35,Αίθουσα Επέμβασης 5,04049765143,27054
03097970404,X626327,2026-02-21 08:32:23,Χειρουργείο 4,28106015571,24640
24058237310,B306087,2026-02-01 01:57:26,Χειρουργείο 5,12097182585,18475
10063398034,B312277,2026-05-18 15:57:38,Χειρουργείο 2,24127417202,9944
07081340212,X635039,2024-11-25 11:44:03,Χειρουργείο 3,27016538344,2494
12012328797,B313605.240,2025-11-02 03:00:55,Χειρουργείο 3,26049275048,5206
22116226041,X636831,2025-03-06 09:22:11,Αίθουσα Επέμβασης 3,22036277849,21091
08081650217,B313091,2025-10-20 11:33:29,Αίθουσα Επέμβασης 3,03047170651,14690
10034218973,X643531,2025-02-19 21:05:08,Αίθουσα Επέμβασης 2,30068836428,25799
18088995381,X688089,2024-07-18 01:03:08,Αίθουσα Επέμβασης 4,16038345197,3964
02109183933,X710229,2026-03-28 04:14:55,Αίθουσα Επέμβασης 5,21079047523,13075
25084888514,X666559,2025-04-11 07:47:59,Αίθουσα Επέμβασης 4,01129618953,21478
31030853926,K513727,2024-06-19 11:00:15,Χειρουργείο 3,06086096998,28666
05127329133,X611471,2024-07-03 23:02:03,Χειρουργείο 5,31127162692,27891
21105262027,B316705.81,2025-08-10 21:50:25,Χειρουργείο 4,30076480256,25901
23028331559,X668225,2025-06-25 16:31:16,Αίθουσα Επέμβασης 1,29069575442,14584
27065150970,X655403,2024-12-04 08:04:48,Αίθουσα Επέμβασης 4,13106968050,12117
30125982064,B316705.109,2025-01-04 21:44:08,Χειρουργείο 2,06056298788,2431
23084697064,B313605.300,2025-10-25 22:46:03,Αίθουσα Επέμβασης 1,31087386956,1847
16014828026,X664977,2025-07-04 19:13:48,Αίθουσα Επέμβασης 4,10097761798,22012
23020035938,Β311905.86,2025-01-01 07:05:16,Αίθουσα Επέμβασης 1,22089289312,15940
05022405412,X703091,2026-07-20 07:09:44,Αίθουσα Επέμβασης 3,30068836428,22106
14100276575,B313605.201,2026-09-23 02:01:55,Χειρουργείο 5,15066445561,21151
13120028126,X643157,2024-10-30 04:55:52,Αίθουσα Επέμβασης 4,19049805360,3175
25068822835,K514645,2024-01-22 05:13:37,Χειρουργείο 1,08078996446,17301
30048928210,B313605.363,2025-12-21 16:57:57,Αίθουσα Επέμβασης 4,13019416697,22093
13040769857,X710169,2026-09-04 22:02:13,Χειρουργείο 1,30068836428,13750
12107621852,B313605.350,2026-05-03 19:15:52,Χειρουργείο 1,06129398379,15383
22083850157,X647049,2026-09-10 19:33:13,Αίθουσα Επέμβασης 3,07128933392,9784
19042594304,X606221,2026-11-17 23:34:22,Χειρουργείο 4,18038419704,23032
10035533815,X706139,2025-10-27 17:58:15,Αίθουσα Επέμβασης 2,27038876062,29012
29103084210,X653139,2025-02-01 15:48:48,Χειρουργείο 3,10097761798,12351
02082322784,B309933,2024-11-22 18:51:22,Αίθουσα Επέμβασης 2,08046234626,13913
22037852031,X631957.19,2025-11-24 00:14:38,Χειρουργείο 5,15017994679,21592
03081309341,X666607,2025-03-29 12:38:43,Χειρουργείο 4,06106702650,12512
23044925960,B307723,2026-06-01 15:23:22,Αίθουσα Επέμβασης 3,11028804475,18900
03098741274,X622899,2025-12-25 05:07:50,Αίθουσα Επέμβασης 1,01126898842,26574
04024603785,B313605.270,2024-07-10 21:49:30,Χειρουργείο 3,01058889994,1942
12115243445,X679171,2024-09-16 22:35:16,Χειρουργείο 5,14026323754,12159
08064657697,X714189,2025-09-26 13:49:36,Αίθουσα Επέμβασης 2,26086400932,6897
24014183366,Β311905.64,2024-03-26 13:08:40,Αίθουσα Επέμβασης 1,11087036989,16572
24108840091,A400445,2025-10-07 13:27:18,Αίθουσα Επέμβασης 4,17087168135,8879
19028989944,B311905.2,2024-01-18 05:55:33,Αίθουσα Επέμβασης 1,30087210990,26940
31104996266,X632169,2025-07-01 12:49:52,Χειρουργείο 5,04028115193,5189
15127753594,X610441,2026-05-24 20:29:57,Χειρουργείο 4,07128933392,4732
26103594979,X681055,2024-01-20 19:17:25,Χειρουργείο 5,13106968050,8408
11045860019,B313237,2024-06-05 15:12:06,Αίθουσα Επέμβασης 2,16058088797,22981
12080501674,X658957.24,2024-05-26 03:45:11,Αίθουσα Επέμβασης 1,19028204618,1296
16083851881,X622961,2025-12-09 16:07:32,Αίθουσα Επέμβασης 4,31127128715,11663
11037707710,X673807,2024-04-12 16:30:41,Χειρουργείο 4,27089112158,27257
25029831599,K513979.1,2024-05-10 21:57:08,Χειρουργείο 4,06056298788,29488
15040300324,X648181,2026-10-05 23:22:44,Χειρουργείο 4,06017832098,23459
21079786329,K516911,2026-03-20 13:01:07,Χειρουργείο 3,21029390527,3125
17088339350,X622979,2026-05-11 07:50:12,Αίθουσα Επέμβασης 1,16129514595,9642
13033384265,X665629,2025-02-03 03:52:04,Αίθουσα Επέμβασης 5,21059604573,17080
15017674125,X626919,2026-12-21 08:48:04,Αίθουσα Επέμβασης 5,03079784188,16282
26038176520,X674799,2025-02-15 01:02:15,Χειρουργείο 5,27127004840,24544
22113038972,X628189,2025-10-27 23:01:04,Αίθουσα Επέμβασης 5,18067010293,10993
30126274344,K504161,2026-08-27 12:55:14,Αίθουσα Επέμβασης 5,29069575442,16596
06048662761,X666659,2026-09-07 04:07:45,Αίθουσα Επέμβασης 1,25098689646,29029
10025629925,X668233,2024-06-18 01:55:08,Αίθουσα Επέμβασης 2,21116234129,598
17013414456,B306939,2025-08-31 18:35:13,Αίθουσα Επέμβασης 2,04056123282,22352
09109318484,X636173,2024-07-28 13:36:29,Αίθουσα Επέμβασης 2,07068540070,671
05100060936,K512975.41,2024-12-08 13:44:20,Χειρουργείο 2,28088884090,850
25127890642,K512977.26,2025-04-10 17:41:17,Αίθουσα Επέμβασης 3,19026775246,11935
12034157556,K518581,2024-10-10 22:39:34,Αίθουσα Επέμβασης 1,19097671585,16819
11010563525,X650923,2024-07-10 03:53:34,Χειρουργείο 3,27039198147,542
10036678103,Β311905.154,2026-08-21 03:26:23,Χειρουργείο 1,05059061176,11909
24010437281,X651341,2024-10-09 06:55:11,Αίθουσα Επέμβασης 3,10098802211,2443
04119358524,X632823,2024-05-09 06:50:15,Αίθουσα Επέμβασης 1,12057413455,26599
23046973851,A403799.18,2025-02-15 01:21:37,Αίθουσα Επέμβασης 1,07017002380,4396
31018962989,X661557,2026-08-01 21:58:11,Αίθουσα Επέμβασης 3,10097761798,24669
10065329267,K508471,2025-12-17 03:07:46,Χειρουργείο 1,07127401967,26432
11025965817,B300239,2026-03-02 23:02:07,Αίθουσα Επέμβασης 1,11029101695,11269
09058254823,X608659,2024-10-07 13:10:57,Χειρουργείο 1,02078022955,25929
23085766810,X674701,2024-12-11 08:14:40,Αίθουσα Επέμβασης 4,23018735761,1279
28054273949,B312575,2026-10-06 09:51:01,Χειρουργείο 3,29018720992,11134
17057967786,Β315905.64,2026-06-12 07:30:40,Αίθουσα Επέμβασης 2,25087114134,23832
04064555151,B313605.161,2024-01-13 21:45:37,Χειρουργείο 3,15068957567,17646
14113219490,X694579,2025-07-09 16:09:24,Αίθουσα Επέμβασης 1,24116199023,21093
01049067312,K512975,2026-08-14 15:39:13,Αίθουσα Επέμβασης 5,28027843113,23703
31104629141,K514099,2025-02-19 16:54:06,Χειρουργείο 5,07067536585,5306
23019283151,B307977,2024-08-06 22:34:36,Αίθουσα Επέμβασης 5,17019408693,288
09031423760,X633937.231,2026-01-26 19:27:46,Αίθουσα Επέμβασης 3,30068836428,14767
14021817432,X694229,2024-10-19 02:30:29,Χειρουργείο 4,30128750138,91
24121200372,K504201,2024-10-16 13:54:19,Αίθουσα Επέμβασης 1,27089112158,7074
22125246799,B306017,2025-04-19 10:54:44,Αίθουσα Επέμβασης 1,15087602276,7679
07012292193,X667463,2025-06-26 10:31:37,Αίθουσα Επέμβασης 5,28088884090,3785
07088403263,X631011,2026-03-07 07:32:41,Χειρουργείο 5,23018017465,1914
08070225418,B304507,2025-02-03 21:08:30,Αίθουσα Επέμβασης 3,21046521057,4957
11094250933,X625009,2026-05-01 01:01:38,Αίθουσα Επέμβασης 2,03126963930,2485
24049701034,Β315905.90,2026-10-25 09:55:28,Χειρουργείο 1,18038419704,14419
24033481750,B307093,2024-03-14 15:26:34,Χειρουργείο 3,03077355047,19229
03101638442,X682089,2025-04-08 22:10:07,Αίθουσα Επέμβασης 3,24097463592,7151
19056079364,X659157.3,2024-04-28 12:03:42,Αίθουσα Επέμβασης 4,19109063851,24579
06105107064,B313605.248,2025-12-14 09:43:24,Χειρουργείο 3,03077355047,23653
05041098795,X663571,2024-04-18 08:43:22,Χειρουργείο 3,08038064163,24454
10055232599,B314113,2025-01-13 04:57:27,Χειρουργείο 4,08117716641,10432
26065581370,B304371,2025-06-01 00:26:02,Χειρουργείο 1,07127401967,26277
27071772472,B308217,2024-05-30 10:51:53,Αίθουσα Επέμβασης 1,18047974063,20037
19101524568,X637069,2024-05-12 18:29:25,Χειρουργείο 4,18046450046,8809
05046852860,X665647,2026-01-16 11:34:37,Χειρουργείο 1,18048136821,23338
28115475586,K516521,2024-08-16 17:45:54,Αίθουσα Επέμβασης 3,02049297106,2610
03094058713,X673843,2025-06-07 05:53:55,Χειρουργείο 5,17116460629,23337
13086558520,K511443,2025-03-02 09:17:14,Αίθουσα Επέμβασης 4,07079445783,5109
02098361311,X640559,2026-08-03 19:35:05,Αίθουσα Επέμβασης 2,12087368022,8071
07105034526,X689299,2024-03-06 05:08:17,Αίθουσα Επέμβασης 5,04066241219,9425
13080260939,X686479,2024-02-16 12:04:38,Χειρουργείο 3,04049765143,19438
07085493969,X651129,2026-09-26 17:29:27,Χειρουργείο 2,08117665345,14734
25129056630,B311017,2024-12-31 14:38:09,Αίθουσα Επέμβασης 1,03077355047,15152
03095672975,A402269,2025-01-17 09:33:01,Αίθουσα Επέμβασης 2,06088858657,8658
24108679241,ΠΑΙΔΙΑΤΡΙΚΗ ΑΚΤΙΝΟΛΟΓΙΑ,2026-02-06 12:16:30,Χειρουργείο 1,14036730831,5321
08028333780,X678601,2025-08-24 15:57:26,Αίθουσα Επέμβασης 5,17099112296,6830
28104433749,X650981,2024-08-24 01:35:45,Χειρουργείο 2,06066504974,18865
28014304727,X703179,2026-10-04 06:57:54,Αίθουσα Επέμβασης 1,08097338699,8990
15048114331,X670959,2024-12-03 14:41:42,Αίθουσα Επέμβασης 2,27028634014,29607
16103614626,B313605.16,2025-01-10 00:56:48,Χειρουργείο 4,20047493220,7761
