ΑΡΙΘΜΟΣ_ΣΥΜΒΟΛΑΙΟΥ,ΟΝΟΜΑ_ΦΟΡΕΑ,ΑΜΚΑ_ΑΣΘΕΝΗ
INS-274791248,EUROLIFE FFH,20068799581
INS-693033437,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13068096926
INS-698802317,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,14075856655
INS-409307318,EUROLIFE FFH,09068602985
INS-874679764,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,22021643311
INS-041611671,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21014048059
INS-448449112,GENERALI,07015201154
INS-655999624,ΕΟΠΥΥ,29036860767
INS-080617530,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,14100952223
INS-398681734,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,11084804261
INS-503511612,EUROLIFE FFH,22065575552
INS-577561246,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,28043214345
INS-885200854,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03065371966
INS-802027795,ΕΟΠΥΥ,16090623603
INS-263656317,ΕΟΠΥΥ,30071841480
INS-274893055,EUROLIFE FFH,03027254554
INS-152505402,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,17013419291
INS-683716578,GENERALI,17065019977
INS-703496415,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18115064922
INS-102895471,INTERAMERICAN,06088891562
INS-391640993,NN HELLAS,08104157668
INS-637710935,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,11055748810
INS-354751650,GENERALI,05063278120
INS-312524434,NN HELLAS,08069843225
INS-990727110,NN HELLAS,08030162008
INS-471891013,ΕΟΠΥΥ,18044181176
INS-918298264,ΕΟΠΥΥ,01128101622
INS-742604707,NN HELLAS,06063771858
INS-705962536,INTERAMERICAN,27080182313
INS-401109593,INTERAMERICAN,25124735296
INS-304460126,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03103656711
INS-545732709,NN HELLAS,16089815454
INS-243131096,ΕΟΠΥΥ,14075080855
INS-734096791,INTERAMERICAN,30033478998
INS-962185201,EUROLIFE FFH,08043479052
INS-428584988,INTERAMERICAN,20063262040
INS-631876003,ΕΟΠΥΥ,02018849824
INS-282175929,GENERALI,01097696511
INS-255873643,NN HELLAS,23107189225
INS-489154039,GENERALI,25079969760
INS-297931301,GENERALI,02015102515
INS-028306485,GENERALI,20096702269
INS-517522650,ΕΟΠΥΥ,14030795585
INS-025753920,ΕΟΠΥΥ,28044906756
INS-290453314,GENERALI,11080094374
INS-618725887,EUROLIFE FFH,17060258677
INS-035606460,EUROLIFE FFH,03019150576
INS-970951092,NN HELLAS,11016551784
INS-757249498,NN HELLAS,18084272229
INS-869299150,NN HELLAS,14101124996
INS-946876723,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04106797382
INS-811475476,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23085386921
INS-589318084,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21080818717
INS-255846008,GENERALI,17081836887
INS-111425200,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,05098514467
INS-002767182,INTERAMERICAN,22115078255
INS-575004284,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15101951733
INS-664802304,EUROLIFE FFH,20118973350
INS-530157778,GENERALI,10071714102
INS-926420209,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08056015512
INS-072528009,EUROLIFE FFH,15034736051
INS-705443087,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28045462062
INS-991388631,ΕΟΠΥΥ,24039179489
INS-675399604,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17075804822
INS-934918524,GENERALI,01065428003
INS-660132134,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16108283518
INS-447863235,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08087095542
INS-065914498,ΕΟΠΥΥ,14069765981
INS-265284102,GENERALI,19028989944
INS-173375757,GENERALI,21063152364
INS-302960747,INTERAMERICAN,21083727167
INS-402792273,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17104829972
INS-199211192,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15095827477
INS-213268564,EUROLIFE FFH,27067193707
INS-679708147,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05050737427
INS-880627065,EUROLIFE FFH,17019542492
INS-860639932,EUROLIFE FFH,12115600119
INS-993546046,NN HELLAS,21128644561
INS-723374318,ΕΟΠΥΥ,15025906365
INS-252889054,NN HELLAS,05072322433
INS-567468825,EUROLIFE FFH,20039834369
INS-469392532,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29124666730
INS-699001006,NN HELLAS,14012501027
INS-691059395,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,08108889851
INS-540448485,ΕΟΠΥΥ,06018859677
INS-800255640,INTERAMERICAN,15096184556
INS-115088922,GENERALI,05016854645
INS-084613012,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,30040313309
INS-559728784,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03035133990
INS-512233751,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08087142987
INS-562646378,GENERALI,06084477230
INS-102485345,EUROLIFE FFH,19074533775
INS-522661989,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23073226559
INS-109982548,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16073466455
INS-091026437,GENERALI,21028114408
INS-750320126,ΕΟΠΥΥ,19090463244
INS-661568553,NN HELLAS,15036346442
INS-542343921,NN HELLAS,19015660776
INS-073219862,INTERAMERICAN,03014047426
INS-850839385,INTERAMERICAN,17083840814
INS-783147321,NN HELLAS,20030081876
INS-936290423,ΕΟΠΥΥ,01100972916
INS-614471367,NN HELLAS,06019260361
INS-351331082,INTERAMERICAN,28096147736
INS-294816681,GENERALI,22106689873
INS-435184126,EUROLIFE FFH,28111511936
INS-746712263,INTERAMERICAN,14039363788
INS-592437854,EUROLIFE FFH,12048762112
INS-491101135,INTERAMERICAN,19081717129
INS-941751321,GENERALI,16096865241
INS-299141334,GENERALI,02072440861
INS-483178269,NN HELLAS,29090729684
INS-190700564,NN HELLAS,13040068024
INS-508334229,ΕΟΠΥΥ,21061067676
INS-201224934,NN HELLAS,06079371128
INS-176954764,NN HELLAS,09044292584
INS-159341273,EUROLIFE FFH,16049121878
INS-224702053,INTERAMERICAN,03099667000
INS-708221143,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04116433371
INS-368156957,EUROLIFE FFH,13079436217
INS-015277094,GENERALI,16050390429
INS-066872882,EUROLIFE FFH,03104062641
INS-550553529,ΕΟΠΥΥ,10024841828
INS-218894333,INTERAMERICAN,31051409822
INS-143537933,ΕΟΠΥΥ,08112383932
INS-710642430,ΕΟΠΥΥ,24125663059
INS-049777322,NN HELLAS,09069614591
INS-709952661,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29087721856
INS-212044052,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16111124852
INS-473363524,NN HELLAS,05124334922
INS-335468168,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26038026794
INS-103483841,GENERALI,18100963818
INS-282855263,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04056503654
INS-196545845,INTERAMERICAN,02035111088
INS-593036663,NN HELLAS,07125190082
INS-715975808,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,17114622723
INS-712664528,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,24121191160
INS-941830263,NN HELLAS,25056802007
INS-585109009,NN HELLAS,16097933748
INS-606276281,NN HELLAS,17036326705
INS-589393425,GENERALI,13041917944
INS-251698767,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,30106401664
INS-761794779,NN HELLAS,22087545280
INS-346023831,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29066534743
INS-031610809,NN HELLAS,01075655143
INS-433171985,ΕΟΠΥΥ,25012191101
INS-088198041,ΕΟΠΥΥ,05047199600
INS-888138453,NN HELLAS,17020316218
INS-413820696,INTERAMERICAN,29123337372
INS-311499288,GENERALI,08065227068
INS-347080501,NN HELLAS,20034375168
INS-125589022,NN HELLAS,24088358765
INS-416694773,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,26064227396
INS-546508464,EUROLIFE FFH,17060842086
INS-655907422,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,21108690446
INS-612469120,ΕΟΠΥΥ,17084787341
INS-936347902,GENERALI,05038649414
INS-797831158,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09074812339
INS-975892733,EUROLIFE FFH,10047171423
INS-168119053,NN HELLAS,26023688620
INS-560558613,GENERALI,13128508254
INS-909324459,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22106536471
INS-739068989,INTERAMERICAN,03124630738
INS-236789358,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09032425802
INS-924611613,INTERAMERICAN,02087675488
INS-439761360,ΕΟΠΥΥ,13127775975
INS-916491635,INTERAMERICAN,21034683375
INS-921962707,GENERALI,17079938196
INS-276049052,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16081140660
INS-076043847,GENERALI,06011946808
INS-249972339,EUROLIFE FFH,11059612095
INS-139665274,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28068398139
INS-771716974,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,21090685203
INS-413363958,INTERAMERICAN,04123785551
INS-926396025,GENERALI,05127052090
INS-981775543,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23059925017
INS-876729456,GENERALI,03096185637
INS-976493522,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15020569054
INS-954455980,NN HELLAS,05024835618
INS-954286378,INTERAMERICAN,30058598540
INS-500977964,ΕΟΠΥΥ,13118935703
INS-565722396,NN HELLAS,28075185943
INS-469191483,EUROLIFE FFH,16069046881
INS-710749190,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04033323944
INS-801942469,ΕΟΠΥΥ,12025822710
INS-213491498,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07062081404
INS-381448336,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,10098025888
INS-306694926,EUROLIFE FFH,18053243898
INS-677979279,ΕΟΠΥΥ,23047539294
INS-493675560,INTERAMERICAN,16107953859
INS-591583775,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,25071103055
INS-871814446,EUROLIFE FFH,17030008668
INS-143077154,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15070500494
INS-191191698,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,06027854682
INS-908212007,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28079356580
INS-109963346,EUROLIFE FFH,21010554402
INS-096051573,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,19044441650
INS-088144741,NN HELLAS,07089155494
INS-034137844,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,06020783917
INS-298905331,EUROLIFE FFH,31076929054
INS-128481114,INTERAMERICAN,29044784236
INS-899173225,EUROLIFE FFH,29073643947
INS-376090860,EUROLIFE FFH,14108351037
INS-277052481,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21039626561
INS-640880964,GENERALI,23017535131
INS-786098101,NN HELLAS,13086473752
INS-571152850,NN HELLAS,08079730546
INS-986261322,EUROLIFE FFH,29048510723
INS-378370736,INTERAMERICAN,22116279797
INS-597696113,INTERAMERICAN,02019924555
INS-049273620,NN HELLAS,23088934455
INS-813492010,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,15019005679
INS-492610250,ΕΟΠΥΥ,22067937909
INS-703994785,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,31031937919
INS-223586833,EUROLIFE FFH,31079084174
INS-136746122,EUROLIFE FFH,15066097073
INS-554182966,ΕΟΠΥΥ,04031436047
INS-129532725,INTERAMERICAN,08070063330
INS-079597063,INTERAMERICAN,12066693118
INS-148274756,EUROLIFE FFH,02026042778
INS-490414378,NN HELLAS,31080980677
INS-068373696,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,14044682360
INS-468384936,GENERALI,19055765176
INS-777508964,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,01094133049
INS-174325847,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,25123075167
INS-233952545,GENERALI,12016038489
INS-750712159,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26037716669
INS-899943589,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28041541653
INS-590996436,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,03018903629
INS-050168968,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23073987223
INS-391425906,EUROLIFE FFH,07083040995
INS-728205343,ΕΟΠΥΥ,02074575200
INS-586948852,INTERAMERICAN,16085112330
INS-215258415,GENERALI,04056884590
INS-910253426,ΕΟΠΥΥ,19031597704
INS-991779661,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29085831742
INS-116592807,NN HELLAS,30057607984
INS-884043967,EUROLIFE FFH,18125074497
INS-506987868,ΕΟΠΥΥ,03108098743
INS-453205086,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13043687967
INS-084346983,INTERAMERICAN,12062058714
INS-428104016,NN HELLAS,12054029235
INS-341146441,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,12104812717
INS-653801213,NN HELLAS,07124856068
INS-829410217,NN HELLAS,01112043582
INS-266320461,EUROLIFE FFH,06122199459
INS-153107237,ΕΟΠΥΥ,19051508477
INS-751644271,NN HELLAS,07074349091
INS-501264133,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17119428263
INS-336438442,NN HELLAS,04027751852
INS-973122012,GENERALI,11111987300
INS-091492300,NN HELLAS,11020002246
INS-836264304,NN HELLAS,05076351643
INS-824865230,NN HELLAS,03080594850
INS-609574432,INTERAMERICAN,02071662450
INS-871765805,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,15010207720
INS-889577070,INTERAMERICAN,09016194513
INS-526028979,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04028480948
INS-400005956,INTERAMERICAN,28114033472
INS-493394959,GENERALI,17093118786
INS-749039848,NN HELLAS,14067109933
INS-315046771,INTERAMERICAN,09126356362
INS-286812283,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,03017512760
INS-992988304,GENERALI,08099832588
INS-754856738,INTERAMERICAN,28041955234
INS-629595622,INTERAMERICAN,23111940335
INS-287580474,INTERAMERICAN,13097912019
INS-370617689,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27093875216
INS-629828030,EUROLIFE FFH,22028517696
INS-497322203,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,19047279268
INS-831412109,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,27092391987
INS-850192756,INTERAMERICAN,20109823592
INS-576062786,INTERAMERICAN,17117066050
INS-522741877,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,10061532682
INS-536935952,EUROLIFE FFH,16053236222
INS-861609225,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,24084140251
INS-223646960,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15059776790
INS-076597474,GENERALI,25038315978
INS-109343679,INTERAMERICAN,03087911475
INS-972133186,EUROLIFE FFH,15109206995
INS-789271162,ΕΟΠΥΥ,21100061103
INS-267706630,GENERALI,02082042953
INS-945549887,NN HELLAS,08085850682
INS-088446878,INTERAMERICAN,21031434936
INS-577693308,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20078821676
INS-962763528,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,10111975803
INS-202978086,NN HELLAS,11099539583
INS-523175615,ΕΟΠΥΥ,03075907053
INS-519066915,ΕΟΠΥΥ,22125984657
INS-397703891,NN HELLAS,04099720698
INS-071279276,INTERAMERICAN,22014810692
INS-557255159,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,24089697446
INS-802253886,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,03011831617
INS-332125759,NN HELLAS,16066847443
INS-104403059,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07081396798
INS-075517775,INTERAMERICAN,02129194426
INS-560761320,EUROLIFE FFH,20089406463
INS-850452100,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21066278767
INS-279681866,NN HELLAS,09075224452
INS-297417346,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23039218888
INS-838968815,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,25098717978
INS-940790255,EUROLIFE FFH,15045475136
INS-268922165,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,28080409685
INS-075856737,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07109344548
INS-671047955,INTERAMERICAN,14029125029
INS-051058565,EUROLIFE FFH,02044881373
INS-657184456,GENERALI,04072299864
INS-687886962,NN HELLAS,28126291251
INS-193705402,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,29017485207
INS-006403645,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,01084491511
INS-210585583,NN HELLAS,11098966967
INS-964243456,NN HELLAS,25015771832
INS-679932268,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16047245934
INS-586826537,INTERAMERICAN,23033760796
INS-992976627,NN HELLAS,25112184363
INS-896658408,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,02104317982
INS-157259461,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,15124786762
INS-566971592,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20068673344
INS-191236228,ΕΟΠΥΥ,07091952429
INS-090201395,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21025294306
INS-322767434,EUROLIFE FFH,20038737760
INS-424247622,GENERALI,24010193965
INS-410214249,ΕΟΠΥΥ,16054153390
INS-219655450,INTERAMERICAN,25094327716
INS-137113646,EUROLIFE FFH,28068759450
INS-840402844,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09036930577
INS-998514168,ΕΟΠΥΥ,28049363806
INS-139782042,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16089182913
INS-601163021,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,25061746926
INS-002984334,ΕΟΠΥΥ,05121182868
INS-136619844,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,23021803826
INS-856697561,ΕΟΠΥΥ,14029657196
INS-067107776,ΕΟΠΥΥ,21077334289
INS-013457796,ΕΟΠΥΥ,29010402502
INS-724132328,GENERALI,30062458123
INS-295287542,NN HELLAS,10015861713
INS-660164887,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17129918782
INS-143489806,GENERALI,16070403662
INS-365488182,GENERALI,01098825720
INS-044588388,EUROLIFE FFH,10127509439
INS-905872049,GENERALI,02083917725
INS-642286955,GENERALI,26043225822
INS-185236957,ΕΟΠΥΥ,22033219940
INS-823232734,EUROLIFE FFH,08029768370
INS-283350215,GENERALI,02085192673
INS-335120293,INTERAMERICAN,22117873622
INS-971013608,ΕΟΠΥΥ,14100699667
INS-547796317,ΕΟΠΥΥ,16107791873
INS-521869654,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,13049207608
INS-813275879,ΕΟΠΥΥ,05033436914
INS-846885250,GENERALI,06010038119
INS-098621112,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,02021367500
INS-701521210,INTERAMERICAN,12037269518
INS-213829331,GENERALI,08060941938
INS-865733467,NN HELLAS,21107308294
INS-066897990,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01036532298
INS-640507006,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27021761658
INS-859593272,ΕΟΠΥΥ,10048545223
INS-991538788,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,30051985008
INS-039861419,EUROLIFE FFH,11031837051
INS-247061170,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22098591056
INS-928392199,EUROLIFE FFH,29125330633
INS-111321309,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,11018439396
INS-133051925,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18067950246
INS-401743513,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23096203391
INS-248642597,INTERAMERICAN,25128947433
INS-542141596,NN HELLAS,27028113547
INS-688030638,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,06020951785
INS-805499105,GENERALI,01114390451
INS-214452342,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18128872717
INS-504073858,EUROLIFE FFH,20067608405
INS-558790467,GENERALI,08036768637
INS-967724435,NN HELLAS,02107498815
INS-028235093,INTERAMERICAN,24067605631
INS-893963683,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,21107741188
INS-110382779,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16116397253
INS-802237116,INTERAMERICAN,14082308003
INS-023774102,INTERAMERICAN,05093349929
INS-504857631,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17067529067
INS-217722026,NN HELLAS,25124078329
INS-789831758,ΕΟΠΥΥ,05107538223
INS-485022180,INTERAMERICAN,06025775185
INS-954683306,INTERAMERICAN,19047470484
INS-009178699,EUROLIFE FFH,02112407880
INS-155902856,ΕΟΠΥΥ,12078239474
INS-371702253,GENERALI,20070283396
INS-390728744,INTERAMERICAN,03023814023
INS-178478164,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23106214498
INS-742347308,ΕΟΠΥΥ,22107466246
INS-979366111,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,11088881497
INS-106136957,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,26014167251
INS-198092648,INTERAMERICAN,25037857246
INS-369195947,GENERALI,01085570265
INS-779835631,GENERALI,02067841639
INS-058775668,INTERAMERICAN,01035037721
INS-077896324,NN HELLAS,16078284680
INS-752209614,NN HELLAS,28110912829
INS-072015554,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16119688429
INS-372183418,ΕΟΠΥΥ,09089210565
INS-469375088,EUROLIFE FFH,21089796722
INS-258641420,NN HELLAS,16067769632
INS-066428661,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15118000978
INS-569864660,GENERALI,23127335917
INS-150183357,EUROLIFE FFH,08038733476
INS-959291897,INTERAMERICAN,20094341780
INS-882894592,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,02051495298
INS-494504236,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,06129886278
INS-075667756,NN HELLAS,28110910090
INS-007895130,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17076317357
INS-676507545,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,06129837663
INS-989070995,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,10049267479
INS-702599987,INTERAMERICAN,01070548553
INS-292823480,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18116703226
INS-087067766,EUROLIFE FFH,17094936145
INS-287382331,ΕΟΠΥΥ,09076777672
INS-677731174,EUROLIFE FFH,03105819657
INS-775369106,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17019562086
INS-932165588,GENERALI,23062434685
INS-325079380,GENERALI,18054770195
INS-622345992,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26075770552
INS-566806518,GENERALI,15064670482
INS-741664571,GENERALI,30014725233
INS-777330960,NN HELLAS,29067235492
INS-009141204,EUROLIFE FFH,02110384140
INS-458307706,INTERAMERICAN,03056297550
INS-360148701,INTERAMERICAN,06108475056
INS-544127667,ΕΟΠΥΥ,09051884740
INS-137082273,NN HELLAS,09032198038
INS-758723146,ΕΟΠΥΥ,21026862700
INS-263676628,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07070544432
INS-728502778,INTERAMERICAN,18061392931
INS-001986058,EUROLIFE FFH,11016361303
INS-332283450,ΕΟΠΥΥ,30050406838
INS-515334515,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22118601070
INS-437922158,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,11045860019
INS-583020569,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16024159973
INS-422174092,INTERAMERICAN,26110744088
INS-618235321,EUROLIFE FFH,30083300643
INS-935857697,INTERAMERICAN,15073142420
INS-628008380,INTERAMERICAN,08045773619
INS-998208826,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,24028756517
INS-781472858,NN HELLAS,20024692804
INS-713094573,ΕΟΠΥΥ,23093511718
INS-288337741,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,10017872917
INS-303679743,INTERAMERICAN,12106151210
INS-310929321,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28015736984
INS-168348536,NN HELLAS,18074706571
INS-229320588,GENERALI,02056645218
INS-083554489,ΕΟΠΥΥ,27042000023
INS-101210733,ΕΟΠΥΥ,05043319821
INS-567062505,EUROLIFE FFH,15070136118
INS-275828169,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29066602042
INS-770610267,EUROLIFE FFH,12100099640
INS-694951396,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,11050861829
INS-271817346,INTERAMERICAN,12045205963
INS-463064693,INTERAMERICAN,14081893423
INS-488384619,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16033489630
INS-767554393,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01114835662
INS-699376445,NN HELLAS,18057423543
INS-119109621,INTERAMERICAN,10083571323
INS-968784407,INTERAMERICAN,08055535041
INS-895314295,EUROLIFE FFH,02039261500
INS-662807894,NN HELLAS,06036511826
INS-784110248,EUROLIFE FFH,15082200534
INS-263571641,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05124881741
INS-146252475,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26084770717
