ΑΜΚΑ_ΑΤΟΜΟΥ,ΑΜΚΑ_ΑΣΘΕΝΗ,ΟΝΟΜΑ,ΕΠΩΝΥΜΟ,ΔΙΕΥΘΥΝΣΗ,ΤΗΛΕΦΩΝΟ,ΒΑΘΜΟΣ_ΣΥΓΓΕΝΕΙΑΣ
12025977627,20011010806,Μιχαέλα,Κοντοκώστας,"Πλατεία Μοίρας 41,, 350 52 Αργοστόλι",2105659793,Γονέας
21108827652,10118092489,Βλάσης,Κονσούλα,"Φρε 393,, ΤΚ 408 66 Βόλος",2700 038 924,Αδελφός/ή
29078328909,05081289005,Βικέντιος,Χρυσικάκη,"Πτελοπούλας 31,, 48137 Καλαμάτα",2951081989,Σύζυγος
01090132191,05128915562,Άριστος,Χέλιος,"Πλατεία Γρηγορίου 0,, ΤΚ 056 35 Κατερίνη",+30 6911 097659,Σύζυγος
12086110030,16032592515,Βιολέτα,Δημοβελής,"Ριόλου 49,, ΤΚ 103 93 Σέρρες",+30 2583 764140,Τέκνο
10017120920,07049626504,Θέμης,Πίσπα,"Κυριάκου 581,, 69643 Αγ. Νικόλαος",+306943723114,Τέκνο
02089843047,02129622768,Πανορμίτης,Κωτούλα,"Αργαλαστής 93,, 726 24 Λευκάδα",2039022379,Σύζυγος
09048992977,11115691696,Μεταξία,Σαλέμη,"Πάροδος Εκκλησούλας 98,, 089 76 Τρίκαλα",210 517 0164,Τέκνο
18056745664,26051473835,Χρυσοβαλάντου,Μποφός,"Μικράς Μαντινείας 40,, 592 72 Πρέβεζα",2500 026558,Γονέας
31078905057,10048558778,Λογοθέτης,Σκαβέντζου,"Πάργας 51,, 12258 Μεσολόγγι",(+30) 6967 239950,Τέκνο
25125503665,25125594575,Όθων,Μιχαηλίδης,"Πλατεία Κυπαρισσίων 64,, ΤΚ 222 88 Κιλκίς",2010 855 229,Τέκνο
06019316066,05054548470,Νίκανδρος,Δημόπουλος,"Προσκυνά 31,, 652 82 Σέρρες",2500 699 924,Τέκνο
21029896238,01035765842,Αθηνοδώρα,Κωνσταντακόπουλος,"Ασπρονερίου 53,, ΤΚ 30078 Ρέθυμνο",2670 968085,Τέκνο
04048257125,01085267636,Μαργιέττα,Καλιάμπος,"Ιωακείμ 72,, ΤΚ 61683 Ερμούπολη",2358086831,Τέκνο
07080214664,01045595337,Κρινιώ,Ντότης,"Πάρ. Μυρρίνης 97,, 049 74 Τρίκαλα",6964 038804,Σύζυγος
24058830095,02081595914,Βαλεντίνος,Σκρίμπας,"Γούπα 42,, 38469 Λαμία",2650927103,Τέκνο
29064952354,16124814343,Φιλομήλα,Ζώνιος,"Πάρ. Θερμών 7,, 10882 Καστοριά",6903 560 636,Σύζυγος
02049423288,18108752536,Ταξιαρχία,Μπαλτατζή,"Μάρα 38,, 06654 Ιωάννινα",2265076763,Αδελφός/ή
13107186802,11037125708,Σταμάτιος,Φυτιλή,"Ωραίου 26,, ΤΚ 201 15 Ζάκυνθος",23210 22 663,Τέκνο
13059857924,28014304727,Μαργιέττα,Πουλημένος,"Αργυρούπολης 8,, 68714 Αργοστόλι",2107038408,Γονέας
26025937587,03020850814,Βάιος,Καρκαλέτση,"Καλεσμένου 99,, 96128 Ξάνθη",(+30) 6975 786074,Σύζυγος
14065763832,25018668888,Φραγκίσκος,Μωραΐτη,"Βενεράτου 17,, 445 71 Πάτρα",(+30) 2080 947091,Αδελφός/ή
09108120474,09117834094,Τριανταφυλλιά,Πασσαλίδης,"Πλ. Χόικας 9,, 74323 Καβάλα",2100893307,Τέκνο
23029202802,20042289760,Γαλήνη,Δώρη,"Λεωφόρος Πλακίδας 81,, 063 21 Βόλος",6959 024981,Τέκνο
22014693854,27054395818,Ελευθερία,Καράνης,"Ανθούσης 201-559,, 75474 Κατερίνη",2566072978,Αδελφός/ή
17097849366,18076924892,Χρύσανθος,Παπαθανασίου,"Παλαιού Κεραμιδίου 0,, ΤΚ 660 63 Άρτα",(+30) 2832 847074,Σύζυγος
22070333239,18036468172,Ευθυμία,Τρομπούκη,"Στεφανοβικείου 8,, ΤΚ 11902 Θεσσαλονίκη",6916 487 706,Σύζυγος
17066254097,16093347820,Πολυτίμη,Κυρκούδη,"Λεωφ. Γωνιάς 8,, 39796 Σέρρες",(+30) 2975 266348,Σύζυγος
01045854480,19026712384,Ευσέβιος,Κατιρτζής,"Κατασταρίου 47,, 25377 Βόλος",6924 273 348,Αδελφός/ή
03118175334,20017826284,Αγλαΐα,Ασαρίδης,"Ζευγολατείου 40-00,, 704 08 Πάτρα",6964 900 975,Αδελφός/ή
10046197307,04045106050,Πελαγία,Αλεξανδρόπουλος,"Αδαμίου 00,, 27451 Λευκάδα",210 815 5905,Γονέας
05075875468,10026770631,Αγαμέμνων,Γούσιος,"Λαμψάκου 27,, ΤΚ 352 31 Κομοτηνή",210 191 1119,Σύζυγος
28057454469,10062278987,Ναταλία,Δουλουφάκη,"Βοσινάκη 3,, 918 48 Σάμος",2462096820,Αδελφός/ή
12117256573,28059359948,Θεόκλητος,Σταθόπουλος,"Σταματινού 73-59,, 91123 Ερμούπολη",6997 035480,Σύζυγος
08028379645,19119013149,Οδυσσέας,Μπακουλή,"Στρανώμης 9,, 09870 Άμφισσα",6930 120976,Γονέας
05030393193,06016992151,Φιλιππία,Κριτσέλης,"Πλ. Πλάκας 85,, 34847 Τρίπολη",210 7811022,Σύζυγος
21014916311,09114336954,Νικολίτσα,Ριζούλης,"Περδίκκα 677,, ΤΚ 02061 Αργοστόλι",6951 419 108,Γονέας
25039330583,14126542332,Μαλβίνα,Κουλίδης,"Καπεσόβου 004,, 007 35 Καρδίτσα",2790600943,Αδελφός/ή
14068194253,19040773389,Τατιάνα,Ζιάρα,"Κουφονησίων 216,, 64422 Καστοριά",29490 55 439,Σύζυγος
17076349720,13116072201,Στέλλιος,Σκαρλάτος,"Λάκκων 11,, 69222 Λαμία",210 9352219,Τέκνο
07124596290,20092361814,Προμηθέας,Μαγκούφης,"Αβόρανης 16,, ΤΚ 08380 Μυτιλήνη",+30 2888 632101,Σύζυγος
28095546601,12083192953,Φίλιππος,Μαυρομμάτης,"Κεντροχωρίου 33-87,, ΤΚ 600 86 Πολύγυρος",2105410334,Αδελφός/ή
17039986756,09079521782,Μάρκος,Τουλούπη,"Πλ. Αμυκλών 32,, 394 71 Καρπενήσι",+302675033097,Αδελφός/ή
16015128365,27036378333,Σμαράγδα,Τσέας,"Πλ. Γκανέϊκα 20,, ΤΚ 510 48 Έδεσσα",6959 754124,Σύζυγος
08026824751,07089354871,Χαρίλαος,Τορομίδης,"Θεοδοσίων 253,, ΤΚ 782 05 Αργοστόλι",6970 873 526,Αδελφός/ή
24119916942,10093361272,Εριέτα,Δρουλιάς,"Απιδέα 86-38,, 198 14 Ηγουμενίτσα",26300 38 362,Τέκνο
21057060987,10067086887,Ευμένιος,Γκουτζαμάνης,"Πάροδος Γαναδιού 823-103,, 43839 Καρπενήσι",+30 6961 720569,Γονέας
29090469770,20086657081,Λουδοβίκος,Σαμακίδης,"Περιβολακίων 42,, 01494 Κιλκίς",2770 533 378,Τέκνο
24096593596,23029763711,Αριστομένης,Λαγοπάτης,"Πάρ. Ευγήρου 2,, 977 55 Πολύγυρος",(+30) 2956 735732,Γονέας
23045179449,25084830271,Χιονιά,Ιακωβάκης,"Δοκιμίου 6,, 21786 Ρόδος",6977 952359,Τέκνο
09028869841,22084887020,Αλκινόη,Κυπραίος,"Ορφανίου 67-28,, ΤΚ 03927 Τρίπολη",(+30) 6962 301589,Γονέας
16057134418,24080257715,Ιγνάτιος,Πέττα,"Κυριακοπούλου 33,, ΤΚ 29675 Κομοτηνή",6952 418866,Σύζυγος
24025478820,27126805371,Μαργιέττα,Χορτάτου,"Καστανιωτίσσης 55,, 72991 Καρπενήσι",2720716618,Αδελφός/ή
20096249142,30100914226,Ευδοξία,Ατσαλάκη,"Πάρ. Καμάρας 52,, 63266 Λαμία",6949 522 105,Τέκνο
22097669382,26078063752,Κυπριανός,Μίχου,"Ξυλοκερίζης 4,, ΤΚ 33864 Σπάρτη",2106768865,Αδελφός/ή
01038979451,29067028300,Δανάη,Μαράκη,"Προσηλίου 5,, ΤΚ 831 73 Κατερίνη",+30 6990 019249,Γονέας
07066266797,11098411477,Μένανδρος,Μανωλέας,"Αβόρανης 978-172,, ΤΚ 01609 Χίος",2106516371,Τέκνο
15119095834,08110628858,Νίκανδρος,Συρμού,"Μαζαρακίου 0,, 33372 Αθήνα",6972669337,Αδελφός/ή
23057156502,04111971527,Δίκαιος,Κρεμμύδας,"Παλαιομοναστήρου 33,, ΤΚ 42574 Κοζάνη",2500 354891,Γονέας
11107452986,04026832642,Κηρύκος,Κωσταλής,"Κουτσούμπη 846-063,, 33041 Αθήνα",(+30) 2916 068410,Αδελφός/ή
23014953347,10123488591,Ιωακείμ,Κωνσταντόπουλος,"Πυθίου 085-804,, ΤΚ 48873 Κιλκίς",+30 6984 467421,Αδελφός/ή
26038678314,04027702244,Παταπία,Τσαπραλής,"Λεωφόρος Αισύμης 484-069,, 18689 Καβάλα",210 7662939,Γονέας
03045254331,30062468246,Θεοφανία,Μαγκαφοπούλου,"Παλιούρα 013-529,, 92172 Ιωάννινα",23500 22 646,Τέκνο
18039546975,02023655634,Τιμολέων,Παπαγεωργίου,"Χανταμπή 05,, ΤΚ 545 93 Φλώρινα",(+30) 2618 403073,Τέκνο
13118627435,01093981291,Αναξαγόρας,Αρσενάκη,"Φερών 18,, 203 56 Κέρκυρα",(+30) 6984 289647,Τέκνο
03050052434,19025017800,Στέφανος,Μπίλλας,"Μαγνησίας 4,, ΤΚ 65132 Τρίκαλα",2106128138,Σύζυγος
12084868413,04119358524,Ερωτόκριτος,Ανδρικόπουλος,"Μικρόν Πιστόν 00,, 70436 Καλαμάτα",6946 483 794,Γονέας
05085666826,30058433618,Ροδιά,Τοδώρης,"Ντανώλα 09-84,, 525 08 Λάρισα",6901 769 835,Γονέας
11027009109,12118534165,Νικολέτα,Νικουλής,"Πλατεία Σπόων 4,, ΤΚ 40447 Ρόδος",+306950434084,Τέκνο
17048770926,20041058892,Λήδα,Δαρδιώτη,"Σκουρτούς 39,, ΤΚ 420 58 Κατερίνη",+30 2938 876611,Σύζυγος
25036024493,25098828269,Μυρτώ,Ράπτης,"Αχερουσίας 183-510,, 52045 Βόλος",210 0856169,Τέκνο
29028899149,12071427292,Μαριάννα,Πιπεράκης,"Φαββάτα 70,, ΤΚ 609 99 Λαμία",210 135 5497,Αδελφός/ή
01128222776,12065809582,Ευθυμία,Νώε,"Λεωφόρος Ταυρωνίτου 72,, ΤΚ 22557 Ρόδος",+306985822426,Αδελφός/ή
20030246574,01071978402,Βασίλης,Φιλιππάτος,"Αγίας Γαλήνης 63,, ΤΚ 623 68 Δράμα",2500 693 634,Αδελφός/ή
17025622461,28118627134,Ευπραξία,Γκούνη,"Κυριαννάκη 73,, 75203 Δράμα",2890 203954,Αδελφός/ή
16106814934,23092483003,Στεργιανή,Τσιατής,"Καταμάχης 849-220,, ΤΚ 71514 Πύργος",210 7460504,Σύζυγος
29077137256,10020980192,Αθανασία,Βιλδός,"Σοφάδων 655-108,, 57844 Άμφισσα",2108995135,Αδελφός/ή
26084742627,28053475579,Γερακίνα,Αγγελής,"Κελεφά 271-348,, 318 62 Αλεξανδρούπολη",(+30) 2405 003122,Αδελφός/ή
20048040277,18047858574,Ινώ,Σαλταούρας,"Μπαφίτη 121-134,, 29498 Αθήνα",2070897861,Αδελφός/ή
06059355925,02116416628,Ζαφειρία,Σγουρένα,"Βρακά 05,, ΤΚ 005 44 Αλεξανδρούπολη",2257038794,Τέκνο
21067351613,14029116972,Θεόφραστος,Νατσουλή,"Πάρ. Βλασίου 3,, 504 54 Ρόδος",210 330 0095,Σύζυγος
02035490754,19061441910,Σουμέλα,Θεοδωρικάκος,"Μεσοποτάμου 75,, 50843 Ξάνθη",2102049711,Σύζυγος
06127728938,30053220729,Ανανίας,Πίτσης,"Γεωργαρά 824-132,, 06205 Ηγουμενίτσα",+302605714663,Γονέας
24100117017,23124160457,Μιχαήλ,Παντίσκα,"Λεωφόρος Βαρικού 842,, ΤΚ 43061 Μεσολόγγι",2069045430,Σύζυγος
29047173576,01088593394,Θεμιστόκλεια,Παπαθανασίου,"Κρήμνης 07,, 370 08 Λαμία",2560559279,Σύζυγος
03077003231,10088143415,Ευστρατία,Τσίμη,"Λεωφ. Ελληνοπύργου 16,, ΤΚ 41799 Χίος",+306942020492,Τέκνο
21026381361,19046993904,Ασημούλα,Φουσιέκης,"Καλαθά 48,, ΤΚ 05858 Σπάρτη",210 4385396,Τέκνο
30110406104,29127761427,Γλυκερία,Μασόπουλος,"Αργινίων 8,, ΤΚ 75175 Τρίκαλα",2790 668 793,Αδελφός/ή
04026058769,01108278938,Χριστοφόρα,Μανωλέας,"Ιθάκης 48,, 196 02 Λευκάδα",(+30) 6961 409072,Αδελφός/ή
21016890742,05115458015,Λαμπρινή,Τσουκνίδας,"Γεωργίτση 8,, 77561 Ναύπλιο",+30 6951 135146,Γονέας
17128740540,27061065588,Αβραάμ,Σπηλιώτης,"Φαλαισίας 1,, 91574 Λευκάδα",2284085121,Σύζυγος
22037276688,01095331872,Πελοπίδας,Δαΐκου,"Μπαλάση 42,, 20010 Τρίκαλα",210 3109162,Αδελφός/ή
29035127693,24126976922,Χριστιάνα,Σύκας,"Μενγκ 069,, 15139 Ναύπλιο",+306919641904,Σύζυγος
20077914560,19051913713,Θεόπιστος,Δέλιος,"Σκλίβας 81,, 60183 Μεσολόγγι",(+30) 6981 022632,Τέκνο
17099908398,01062009208,Υπαπαντή,Δούβαλη,"Ρούσσας Εκκλησίας 6,, ΤΚ 789 09 Πολύγυρος",(+30) 6970 284304,Γονέας
20125835626,18089059578,Διομήδης,Γαβριηλίδη,"Αστρίτσης 1,, 29230 Χαλκίδα",+306989523657,Σύζυγος
01084768203,23084580037,Θεόπιστος,Μαυροείδη,"Γιακαμόζη 344,, 77190 Χαλκίδα",+302824668083,Σύζυγος
28117911735,16010581081,Χρυσούλα,Εσπερίδης,"Ποσειδωνίας 90,, 84139 Ξάνθη",(+30) 6907 963388,Σύζυγος
03047930754,31035246494,Ευφροσύνη,Μαυροείδη,"Κερυνείας 33,, 34121 Κόρινθος",+306945696084,Γονέας
16075433507,30107291513,Ανδρέας,Γιαννακουδάκη,"Ευζώνων 4,, 59861 Ξάνθη",+306923983741,Σύζυγος
15085086192,31120807892,Σουμέλα,Νατσουλή,"Βαρθολομιού 760-231,, 25081 Έδεσσα",2340 910845,Αδελφός/ή
12049290787,11121685348,Στέλλιος,Διαμαντής,"Γαρούνας 0,, 60057 Αθήνα",2700314715,Σύζυγος
05110461951,17019780468,Λυγερή,Γιαννακέας,"Βρυσικών 608-940,, 289 76 Ηράκλειο",+30 6965 433528,Γονέας
24028899944,05127513191,Λάσκαρης,Βώσσος,"Πάρ. Καρτερολίου 10,, 516 28 Αλεξανδρούπολη",210 9933702,Σύζυγος
13046892989,25109262883,Τριαντάφυλλη,Λαουρδέκης,"Βουργαρελίου 258,, 104 80 Αγ. Νικόλαος",+30 2608 823547,Αδελφός/ή
24018289946,04114448774,Πάτροκλος,Γιακαμόζη,"Γιουργάνιστας 27-48,, 916 65 Αθήνα",6950942582,Σύζυγος
06098172092,30053252231,Ροδάνθη,Λεντζίου,"Πάροδος Εκκάρας 4,, 35100 Βόλος",210 2258934,Τέκνο
12120084807,31076571899,Χλόη,Κρεμμύδας,"Σκουρβούλων 12-50,, ΤΚ 10139 Μεσολόγγι",2930 393267,Αδελφός/ή
30049267274,25064891726,Ζηνοβία,Κωνσταντάς,"Πουλή 70,, 69170 Αθήνα",6959 526 462,Αδελφός/ή
12019531664,12018545990,Ευφροσύνη,Νταγκαλή,"Λούτσης 34,, 945 45 Πύργος",6958 990698,Αδελφός/ή
07038744614,14067861097,Σωφρονία,Τρεντσίου,"Πάρ. Κολχικής 3,, 12178 Άμφισσα",2140 892306,Αδελφός/ή
30105126225,18094901789,Ελισάβετ,Δημοβελής,"Λεωφ. Διασέλλων 89-96,, 58139 Ναύπλιο",210 5063588,Τέκνο
02059023690,13027279449,Βαλάντω,Μπαλταγιάννης,"Χρυσοπηγής 8,, ΤΚ 78326 Φλώρινα",28990 69 610,Γονέας
27098667258,16021340844,Λητώ,Ντάνου,"Μανιάτη 163,, 866 21 Δράμα",(+30) 6907 621121,Γονέας
01056843932,10028509848,Κοραλία,Μασιάλα,"Παύλιανης 39,, ΤΚ 471 78 Λαμία",+30 6998 056472,Σύζυγος
31089636920,13078001800,Χριστόδουλος,Γεωργουλάκη,"Πολυκαρπίου 24,, 55195 Πολύγυρος",+30 2940 223449,Γονέας
18025411436,18030971875,Νικολέτα,Δώρη,"Δαμασίου 94-24,, ΤΚ 144 30 Κιλκίς",+302985472210,Γονέας
24079089158,02010303960,Ελένη,Λαζαρίδης,"Ζαρειφοπούλου 1,, 85243 Πρέβεζα",(+30) 6940 955413,Σύζυγος
30038633258,18027757880,Ανθούλα,Κολαΐτου,"Σκαλωτής 855-109,, 832 64 Χανιά",+30 6918 455770,Γονέας
06015767296,30077173948,Αριστομένης,Κασσωτάκη,"Ηλιοκάλης 11,, ΤΚ 898 27 Καλαμάτα",2102790083,Γονέας
28128269587,18067721860,Ιοκάστη,Μιχαηλίδης,"Λεωφ. Καρύστου 9,, 78663 Κιλκίς",28020 40 005,Αδελφός/ή
15096924816,05040655502,Σόλων,Χητός,"Λεωφ. Πέλεκα 12,, ΤΚ 987 18 Καρπενήσι",2110071121,Αδελφός/ή
12125514851,18082020463,Μένανδρος,Αργυρόπουλος,"Πλ. Διβαράτων 735,, ΤΚ 984 39 Πολύγυρος",(+30) 6951 615273,Τέκνο
30019401930,19040514170,Μιχάλης,Βαβουράκης,"Πάρ. Πλάτσης 41,, ΤΚ 370 14 Ιωάννινα",6940383363,Αδελφός/ή
03035435940,01079039230,Κλεομένης,Μαυροείδη,"Γιατράκου 40,, 994 01 Χανιά",+306901963840,Αδελφός/ή
09088723395,02049056319,Ανδροκλής,Πουλή,"Περαίας 593-999,, 64892 Καστοριά",2540570730,Αδελφός/ή
03054906402,19064878825,Αγλαΐα,Πίτσης,"Μαζαράκι 94-07,, ΤΚ 152 81 Πρέβεζα",(+30) 6921 317396,Τέκνο
28055903437,10036604374,Νταίζη,Διοπούλου,"Αραβησσού 93-85,, 27167 Έδεσσα",21340 90 276,Αδελφός/ή
25088196227,16064242260,Φλοριάντ,Βαλιάκα,"Διβαράτων 0,, ΤΚ 979 87 Γρεβενά",21600 07 580,Σύζυγος
07036021100,02116223572,Μελένια,Βαρδάκης,"Καπνοχωρίου 86,, 902 26 Ζάκυνθος",+30 2359 180772,Τέκνο
02120311688,14054465367,Ιορδανία,Μηλιάδου,"Δερλώπα 4,, 06302 Χανιά",27360 43 572,Αδελφός/ή
